ord__Education,onehot__Gender_Female,onehot__Gender_Male,onehot__Interest_Arts,onehot__Interest_Others,onehot__Interest_Sports,onehot__Interest_Technology,onehot__Interest_Unknown,minmax__Age,std__Introversion Score,std__Sensing Score,std__Thinking Score,std__Judging Score,True_Label,Predicted_Label
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.6108879334502215,-1.2949918945632266,-0.1987956254964376,-0.4294832362633561,1,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10256410256410259,0.7892105691257667,0.37896799180092366,1.7045608567583876,0.9816835813767393,3,3
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.43589743589743585,-0.03606159105370126,0.04962444248950253,1.399748452863946,-0.033587902443509635,11,3
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.02564102564102566,-0.48354158812543435,0.6819701194932981,1.4405129846751965,-0.41925232825477776,11,11
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.48717948717948717,-0.5594454315157723,-0.9199021892128761,-1.1370762425787961,0.5441837773328004,8,8
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2820512820512821,-0.7212312670582166,0.6145994925563211,-0.6512174869651037,-0.05791517989853268,9,9
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30769230769230765,0.13756442725461548,-0.06531385966934845,-1.7248359339083221,-0.45715293158354003,1,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.43589743589743585,-0.6501036447192976,0.10925300054614735,-0.5269767840285543,-0.450103553588477,9,9
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1538461538461539,-0.31653998075365086,-0.1992648682252512,-1.3853774890388246,-0.02755073924209182,9,9
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12820512820512825,-0.17801226511376758,-0.7848883334065289,0.9511168682779506,1.753437774403195,3,3
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.358974358974359,1.6897566652815448,0.8150635162106897,0.46593371046327203,0.6094793398506191,3,3
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4615384615384615,-1.0367733491291258,-1.2518710062060314,-0.3471811543885033,1.7099607956509,9,9
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1538461538461539,0.8428046147643322,-1.3894944011199466,1.3802669840236723,0.33184932570682013,3,3
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.358974358974359,-0.9978229203518305,-1.666830871327371,-1.5704982151767422,-1.5328440581626037,9,9
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-1.4982705166778492,0.010813890433532264,-0.3042027405589468,-0.7416460754680462,9,9
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.30769230769230765,1.3622532644036038,0.1478568120690952,-0.5661129519139773,-1.120081390060208,1,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,1.345875671638884,1.2705886844453163,1.6706285242274184,-1.5825969512252454,3,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,-1.1052152123840586,-2.0266391932029975,0.019020569509639474,-1.001594769996473,9,9
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1538461538461539,-0.4148851410261625,-0.5215740847282478,0.2978449780686921,0.4944033295750645,10,2
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,0.2018634379019047,-1.2239367644365755,-1.673334593998902,0.6913486554457253,1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,-0.8115053059597799,-1.6761204564843413,0.9854095196350607,-0.47935193997652703,11,11
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.051282051282051266,-0.40009269988575363,-0.5713478160874762,-0.17903005912016826,0.4485546190776116,9,9
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,1.3835939738261027,0.002006048502009015,1.1746808414817893,0.35365371640309595,3,3
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2820512820512821,0.1465008060624152,1.177454245000343,0.2501235212296505,1.5347634047720324,6,6
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30769230769230765,-1.1514857190771155,0.247608206356464,-1.493951252246454,0.6226934838999312,9,9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.38461538461538464,0.4538887020484383,-0.4259098983704643,1.621316814107622,-0.6238582368491807,3,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30769230769230765,-0.7289562854544245,-0.2646546723991567,-0.8538760390445941,0.3298190400513009,9,9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,-0.9647458590558815,-1.3665323815295747,-1.111396597008085,0.11405318091567193,9,9
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12820512820512825,0.17690249136362024,0.32893573386808334,-0.5209795543357723,1.58741987116382,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,1.4532506585223752,-1.2153570459791554,1.2808120588006775,0.5259802502515641,3,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38461538461538464,0.1944049187962469,-1.5354665349717007,-1.3518227983544835,1.366344543027446,0,0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02564102564102566,1.1721769717058717,0.5821127900112358,0.9507184388067376,1.643655063163772,3,3
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.25641025641025644,-0.45495694344161697,-0.0899151378122142,1.4936981221760042,0.03894418012205663,11,11
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,-1.2872930653355383,0.4604402449401379,1.411524642191367,-1.4144553307685892,11,11
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4102564102564103,-0.7600190274373839,-0.204200633856825,-1.6311287868830893,0.607618754362867,9,9
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2820512820512821,-1.6434364873732548,-0.12847053302863032,-0.6686409809714592,0.4390870021179601,9,9
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17948717948717946,-1.6249303613138806,0.6435275283782309,-0.4489504351486317,0.1349002829992435,9,9
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-1.7249437379246413,1.1354546104482701,-1.012246556945671,0.0984929256936806,13,13
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10256410256410259,0.810561661637508,0.5165109926618208,-1.1056384249980307,0.2784699517905892,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17948717948717946,-0.8502930663389472,-0.10096506918077953,-1.3277853751259898,1.6372200550937146,8,8
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,-1.0781534207890995,-0.7571493767678469,0.24087302828931065,-1.0104572245005956,9,9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,-0.4723797671900534,-0.6343799809898188,-0.3492807044715917,0.08979989281257622,1,9
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1538461538461539,0.5408436134222403,0.02088869998136365,1.0138262024428013,0.4313813721753143,3,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,1.357532419828144,1.9472748932164172,1.5560783189515917,1.4241872333297727,2,6
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.30769230769230765,1.3680193399627805,-0.2831292240786804,1.6568428645234436,0.19853519449469637,3,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-0.5224643286647503,-0.5578450118370574,0.7367237021202091,0.11614830525735895,11,11
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,-0.8307036379686351,0.4199304230398268,0.7684248296123849,-0.24442217933312668,11,11
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12820512820512825,-0.37591740710013,-0.1347670532189809,-0.390928710327706,-0.38080804952240477,1,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.12820512820512825,1.2626032959163207,0.38678447650700043,-0.5729832618393307,0.776433778202951,1,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2820512820512821,0.9631757683493292,0.689475791390264,0.007026110124075419,1.0771022365097744,1,1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2820512820512821,-1.1410680195374265,0.9720977922693372,-1.5416727090854956,1.1129838333293391,13,13
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,-0.8073174599654199,0.5477872197937934,0.544881644033131,0.6364100180279781,11,11
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,-0.9793202553222037,1.271864852836511,-0.5355204977330031,-0.1404125165831752,13,13
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30769230769230765,-1.084653234654726,0.34155808444376595,-1.3703099258187732,-0.04601894202660365,9,9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,-1.6063065602430946,1.5166829878481058,1.4762295883163814,0.750228087538502,11,11
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17948717948717946,0.4502061663971993,-1.6706936844887998,-1.199608881934674,-1.0096577696688378,1,1
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5128205128205128,0.44320104218845185,0.3487273708451296,-0.10032811244123206,0.3347025648396297,1,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.05325374260783099,-0.9100317920098491,-1.1072009614460059,-1.1352689205998276,1,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4615384615384615,-0.19611691172244297,0.25282722811792085,-1.5018851956297417,0.2892584949406686,1,1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20512820512820512,0.4101585911899766,-0.08726293626481545,0.06063392932477891,0.650206378466648,1,1
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12820512820512825,-0.7357052934618641,-0.33932859333906684,1.0748690620367523,0.8871236390446908,3,11
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07692307692307693,1.286169447466401,0.9596870758872822,0.6365446746408356,0.8505199603678378,3,3
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.20512820512820512,-0.3921773248534385,-0.46140988254837745,1.5020304950305052,1.1047865691308436,10,10
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,-0.571417133412046,-0.45247408660358246,1.1241218738868908,-1.5133751668759352,11,11
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-0.8250933087480917,-1.773833928514148,-0.8552410930590113,0.3982539303948425,9,9
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.38461538461538464,1.3668425898486631,0.19649491359249277,-1.3295142125706452,0.9833953471645261,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2820512820512821,-1.114577297850789,0.7781446488043363,-0.11736357078866697,-1.3638937439481953,9,9
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.25641025641025644,-0.0641236202456606,0.8804159757669202,1.2281916517677631,-1.318351174309164,7,7
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12820512820512825,-0.1804107587287194,-0.97776940879746,-0.7228031368277636,-1.5034768510315673,9,9
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25641025641025644,-0.23948361445742705,-1.0452875598268077,-0.21076583265331938,1.1805833768567342,1,1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02564102564102566,1.0870183347709728,0.24890501612571306,-1.6237353217390122,-0.6966489323101631,1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25641025641025644,1.0183653487014481,0.1180864295892058,-1.2021796181750233,-1.1477298375449487,1,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02564102564102566,-1.2901345707581577,-1.6629957081021827,-1.0043888348525283,1.4061414825022078,8,8
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.38461538461538464,0.2791793814291839,1.767543236187889,-0.933457995164297,-0.7232725052331019,5,5
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30769230769230765,-1.4591920297999,-0.02812545059640935,-0.5541358155489005,-0.9355500986758447,9,9
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10256410256410259,0.646294267766174,1.4331359163612207,-0.13444753359346664,0.6517271262967411,1,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23076923076923078,-0.9247155889973958,-0.11919201574719224,-1.048150249208121,0.40067485446733214,9,9
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2820512820512821,-0.4647032032103092,0.2810422768714514,-0.1405729536378566,0.8373944096932551,1,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.12820512820512825,1.679169375284233,0.32526668528075237,0.6116099189510884,0.880889099093388,2,2
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.10256410256410259,0.8478507961360487,-0.5050094383460044,0.32664969653535336,-2.1482567729019,1,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.358974358974359,-1.5119415841800985,-1.452065297130085,-1.0846221365425621,0.024309843305752938,9,9
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12820512820512825,-0.5581129350630214,-1.1173009158036904,0.680063566709603,2.0939428740036155,10,10
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,0.5068424571837339,0.23124949398892589,-1.5940367354151945,-0.875687239874553,1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6153846153846154,-0.4983859447120541,0.8126790664941913,0.7347003733272658,-0.7670368267498563,11,11
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.10256410256410259,-0.2528051179551885,0.04751432045191035,0.6549521162108829,-0.564005744801999,11,11
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.051282051282051266,-1.6698891377326708,-0.4070230732195206,1.5830849078916478,0.5789031002859453,11,11
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20512820512820512,1.2540960847971991,-1.3589918130145815,-1.5951523379345915,0.7223424779401805,1,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.3942482374411562,-0.3944002681799928,-0.4817498421397168,0.4135812525997041,1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,-1.1529808839279945,-0.16683267381713374,-0.42979463909352333,-0.11362972608708327,9,9
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1538461538461539,1.6176703377025943,-1.5342393295371695,-0.4103893915433948,1.7244986903186508,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,0.41949991047822277,0.2289465288282319,0.5699030148253165,-1.2807483981624639,3,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,0.5812269085149611,-0.6314390553987091,0.23581470630695262,0.5140954840112516,3,3
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1538461538461539,0.2160848091339915,0.13208986009091012,-1.4881965448404972,-2.713027625529856,1,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-1.2923115584692755,-0.021152551154876773,0.4282180302578265,-0.6161668594510212,11,11
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,1.3744257060252274,-0.8522974916795558,-0.21834985102275906,1.7863737376570459,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07692307692307693,0.798212707498767,-0.3759057296094559,0.4097516904181218,1.462210132361114,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,0.8991363349330953,-0.6046888014129561,1.477868346054501,0.2604043699861821,3,3
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.20512820512820512,-0.5156530221218574,-0.7084608598232363,-1.6893999631990355,0.7817016995150707,9,9
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.23076923076923078,-1.5323928089575145,0.10567393178311174,0.4781637629274665,-0.28690828667464063,9,9
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.02564102564102566,-0.6276000293016706,0.7476708926113469,-0.019595907761157553,0.4953808277055726,11,11
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23076923076923078,-0.19847041195067838,-1.6653481281548288,1.119777260348619,-3.911057435147622e-05,3,11
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30769230769230765,-1.0029833157052113,-1.011027230549801,-1.213280209703431,-0.07275677083788377,9,9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,-0.3990959233185011,0.15309726882566363,1.7041728210994669,-0.2176393126337415,3,3
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10256410256410259,0.15960080365634283,-1.118176770959514,-1.7042284687363591,-0.7635523359002695,1,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.641025641025641,1.2533761906097391,-0.22547753664850248,1.646587636394827,0.04510772799572346,3,3
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38461538461538464,-0.12575071592795292,-0.9832666754108235,-0.31697327126235225,1.1911628565096817,0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-0.2628905586391268,1.1953075759355578,0.3093197468396306,-0.28088344395866277,13,13
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4102564102564103,0.29860268037162047,0.5299658632521358,-0.19109381058768257,-0.37672578472357765,1,1
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.12820512820512825,-1.081192204907321,-0.4132989821940867,-0.7089932248951065,-0.5291255455587001,9,9
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,0.7484430997310837,-2.029529419633054,1.6194736447277485,-0.7239920757912207,3,3
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.20512820512820512,-0.07486665658160555,-1.1731673331654022,-1.2286145474389907,0.019398407577085715,1,1
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43589743589743585,0.5362923593044026,0.8193463297853909,0.09859906102524493,0.7739824360558079,0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30769230769230765,-1.0084690478548481,0.07170503090159436,1.5305199345242932,0.7223135102985482,11,11
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.38461538461538464,0.333957099241362,0.8950903627109771,-1.6741938158150835,-0.7475437315333646,5,5
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.358974358974359,-1.4436104738770827,1.6503418644043195,0.6362571125007428,0.8858386310194539,15,15
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10256410256410259,-0.7236228386136734,0.04801394235063648,0.9324391875882981,-0.1657651822665834,3,11
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07692307692307693,-0.1838994767141034,-0.24481189342459383,0.048448916713851875,-0.4516801985664919,1,1
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.11922096959336927,-0.26389828576309743,0.6505451397988559,-0.9788384278375172,3,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,0.3413740859900507,0.6277543242116531,0.7492309229122043,0.2747079692500843,3,3
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2820512820512821,0.6496618497103991,-0.6616657565309378,-0.9597889863053392,-0.24910456242683654,1,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,-0.06849490081663295,0.2048349093245206,-1.2553197158225635,-0.6908249219248588,1,1
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.051282051282051266,-1.3483110197822874,0.6562256597995599,-0.5822545424042557,-0.922145066161836,9,9
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23076923076923078,1.2869101078323457,0.34026451507382777,1.0620327038554938,0.5375177969059052,3,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25641025641025644,1.201211550256852,-1.9338149275310819,-0.08515314649415769,0.601335382580815,1,1
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.17948717948717946,0.9539763512807268,1.0411295933729359,0.2452418940562653,0.7625820791850794,7,7
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,-1.1162558972782806,-0.0024323244593074367,-0.8874723049781056,0.2028717768007858,9,9
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.8461538461538463,-1.2921142797736733,0.2848799337180348,-1.6963014545612665,-0.11144067665631893,9,9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-0.5908196661759982,-1.4058274221260745,0.13830688858675613,0.5967982511680975,9,9
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10256410256410259,1.574725880596794,-0.10109665518760959,-0.9045077633255403,0.16268816993516302,1,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,0.43724460999316783,0.8301211230497277,0.6955538116295504,-0.7023133172346461,3,3
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17948717948717946,-1.684010139102083,0.1632409508612696,-0.02272790986530248,-0.3498690486831406,9,9
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2820512820512821,0.1325632392696153,0.8277646078977224,1.032943887852837,0.6678028219601815,3,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,1.2761497663476635,-0.14833123747757818,-1.5538646509046177,0.724399562131631,1,1
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17948717948717946,0.09131814776979068,-0.0555042252013261,-1.5324949728312034,0.34792975191691994,1,1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2820512820512821,-0.37963455304884297,0.2034598605632489,-1.4789876271493274,-0.04427170882700411,9,9
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12820512820512825,1.4469065909953818,0.32356488808102735,0.8195866383202498,-1.1736169739386793,3,3
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,-0.6075606670641959,-1.415282305124097,-0.04341852553560554,0.7134929742357985,9,9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17948717948717946,-1.5257407097830022,-1.0973978279149805,1.3431853263680704,-0.05732856450372139,11,11
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307693,0.2053071625005726,-1.533231318070557,-1.0285683068490195,0.828490619818075,1,1
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.051282051282051266,0.4591044738777774,-0.6866780911319699,-1.2809369985195198,-0.4114006079333419,1,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17948717948717946,1.337084656080475,-1.543755245093306,0.5329079722721518,1.5074990109663273,2,2
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10256410256410259,0.39453204188044344,-0.269033178621953,-0.8895476028325113,-0.6360599208050361,1,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.20512820512820512,-1.3974611032251854,-1.106202467308237,-1.4627351693279291,-0.05017325784817108,9,9
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2820512820512821,-0.11763806220003575,-0.6255320091011926,-1.0807036693082832,-0.372143541075096,1,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.051282051282051266,0.813590062666487,0.6298819170367135,-1.4260346181230528,-0.0768705763997056,1,1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.23076923076923078,-0.3545697756181363,0.6246794072536053,-1.6374898000061093,0.3611314927393595,1,9
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.20512820512820512,1.39017339137592,0.6844480088766877,-1.089576520401995,0.5119283050563865,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5641025641025641,1.387754131582484,0.36297122261841885,0.6288775057730559,0.7201900056282874,3,3
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1538461538461539,-0.6594691912157754,1.3862913470610554,-0.3498766163763626,0.32140526318364904,13,13
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,-1.1686005111780329,0.1867277058310154,1.4414311047610353,0.13503002534991732,11,11
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.20512820512820512,0.31208685226751,-0.07705958945090124,0.475274283110147,0.09107961033222647,1,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12820512820512825,-0.5996349089426386,-0.5734223221041098,1.3431610741393876,0.5102104587054128,10,10
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.358974358974359,1.4879993971863203,0.49252553839358537,1.372953204773838,1.4378727239678593,3,3
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02564102564102566,-1.6897000720068167,-1.6568925718632515,1.2801745716467368,-0.4470330538585795,11,11
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12820512820512825,1.2317274495397212,0.6673263391531397,-0.4294862893288453,-0.5895473807326774,1,1
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.051282051282051266,-1.3194044993319614,-0.7791511064334439,0.22119407701547905,-0.5464096669906929,11,11
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2820512820512821,-0.6792766644601738,-0.07624996407816068,-0.8483430663008777,-0.012087685407008785,9,9
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.20512820512820512,0.9197260009004075,0.09104166412738514,1.4356348221059088,-0.8912779130671974,3,3
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5128205128205128,0.017888940648847315,-0.024598756531726107,-0.6528389216827364,1.5158073914848293,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.051282051282051266,1.1355004394726218,0.9268104087858062,1.6240157406995788,-2.6961666159751476,3,3
1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4102564102564103,-1.2873449807817492,-0.22922748580399582,-1.5358452449934912,0.42994916645960857,9,9
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.30769230769230765,-1.4277797238124523,-0.4965474193469942,-0.16331461493388316,0.6119429280677465,9,9
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10256410256410259,0.01425139838432471,-0.1090734919860325,0.007507690093628616,-0.42258526315868705,1,1
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1538461538461539,-0.9012255801017584,1.968939878181417,-1.6403342399701615,-0.41058031350779095,9,13
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.30769230769230765,1.3797314646279992,0.055265810093634606,0.9364200176963321,0.46501075491295707,3,3
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.20512820512820512,-1.427665509830788,0.5441323497065965,1.718973609804011,-1.4356870560010664,11,11
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38461538461538464,-1.6699514362681243,0.8681837592868795,1.6603074686209491,-0.7000290605632226,15,15
